UserGenere,UserAge,UserExperience,UserFlicker,UserGlassesUse,UserVisionProblems,UserEyeDominance,StaticFrame,CameraAutoMovement,RegionOfInterest,TimeStamp,CameraFieldOfView,PlayerSpeed,PlayerAcceleration,CameraRotationX,CameraRotationY,CameraRotationZ,PlayerPositionX,PlayerPositionY,PlayerPositionZ,GameFps,DiscomfortLevel
1,0,1,1,1,1,1,0,1,2,60.01365,111.7553,15,0,-0.02672688,0.1276347,0.001525849,0,12,884.1894,90,0
1,0,1,1,1,1,1,0,1,2,61.01932,111.7553,15,0,-0.01230311,0.1259391,0.001960399,0,12,899.2743,90,0
1,0,1,1,1,1,1,0,1,2,62.01309,111.7553,15,0,-0.003626979,0.1281599,0.001568172,0,12,914.1806,90,0
1,0,1,1,1,1,1,0,1,2,63.01809,111.7553,15,0,0.02160414,0.1452612,0.0006543177,0,12,929.2555,90,0
1,0,1,1,1,1,1,0,1,2,64.00931,111.7553,15,0,0.02305372,0.1370557,0.001488679,0,12,944.1235,90,0
1,0,1,1,1,1,1,0,1,2,65.01701,111.7553,15,0,0.030175,0.137199,0.001519275,0,12,959.2393,88,0
1,0,1,1,1,1,1,0,1,2,66.01165,111.7553,15,0,0.04047833,0.1365281,0.002750441,0,12,974.1592,90,0
1,0,1,1,1,1,1,0,1,2,67.01765,111.7553,15,0,0.06509592,0.1443777,-0.003534983,0,12,989.2499,88,0
1,0,1,1,1,1,1,0,1,2,68.01124,111.7553,15,0,0.05423098,0.2253079,0.005373762,0,12,1004.154,90,0
1,0,1,1,1,1,1,0,1,2,69.01305,111.7553,15,0,0.05192857,0.4753,-0.01595058,0,12,1019.182,90,0
1,0,1,1,1,1,1,0,1,2,70.0105,111.7553,15,0,0.009024848,0.06985862,0.001310652,0,12,1034.143,90,0
1,0,1,1,1,1,1,0,1,2,71.01341,111.7553,15,0,-0.005927203,-0.2188482,0.0168387,0,12,1049.187,88,0
1,0,1,1,1,1,1,0,1,2,72.01969,111.7553,15,0,0.05105395,0.1313856,0.03257278,0,12,1064.281,88,0
1,0,1,1,1,1,1,0,1,2,73.0144,111.7553,15,0,0.208078,0.2381891,-0.0587001,0,12,1079.202,90,0
1,0,1,1,1,1,1,0,1,2,74.01958,111.7553,15,0,0.1546639,0.2382623,-0.07554924,0,12,1094.28,82,0
1,0,1,1,1,1,1,0,1,2,75.01276,111.7553,15,0,0.1216056,0.2409968,-0.07593467,0,12,1109.178,90,0
1,0,1,1,1,1,1,0,1,1,76.02036,111.7553,15,0,0.3806667,0.1802449,-0.04086315,0,12,1124.292,88,0
1,0,1,1,1,1,1,0,1,1,77.01231,111.7553,15,0,0.5149039,0.07077475,-0.1275698,0,12,1139.172,90,0
1,0,1,1,1,1,1,0,1,1,78.00951,111.7553,15,0,0.5350143,0.05638792,-0.1635167,0,12,1154.13,90,0
1,0,1,1,1,1,1,0,1,1,79.01456,111.7553,15,0,0.526001,0.08142839,-0.1646491,-3.920425,12,1169.206,90,0
1,0,1,1,1,1,1,0,1,0,80.01995,111.7553,15,0,0.5269685,0.08263478,-0.1630475,-27.95381,12,1184.286,90,0
1,0,1,1,1,1,1,0,1,1,81.01332,111.7553,15,0,0.502856,0.04844939,-0.05166453,-18.54122,11.99931,1199.187,90,0
1,0,1,1,1,1,1,0,1,1,82.01888,111.7553,15,0,0.783153,0.1734614,-0.02656686,-33.33946,8.496428,1214.271,90,0
1,0,1,1,1,1,1,0,1,1,83.01295,111.7553,15,0,0.7840878,0.2059281,0.06417833,-36.6758,8.300867,1229.183,90,0
1,0,1,1,1,1,1,0,1,1,84.01851,111.7553,15,0,0.7840878,0.2059281,0.06417833,-36.83674,8.291434,1244.267,90,0
1,0,1,1,1,1,1,0,1,1,85.01241,111.7553,15,0,0.7840878,0.2059281,0.06417833,-36.84422,8.290997,1259.177,90,0
1,0,1,1,1,1,1,0,1,1,86.01805,111.7553,15,0,0.7840878,0.2059281,0.06417833,-36.84455,8.290983,1274.261,88,0
1,0,1,1,1,1,1,0,1,1,87.01207,111.7553,15,0,0.7840878,0.2059281,0.06417833,-36.84455,8.290983,1289.172,90,0
1,0,1,1,1,1,1,0,1,1,88.01719,111.7553,15,0,0.7840878,0.2059281,0.06417833,-47.80141,8.290983,1304.249,88,0
1,0,1,1,1,1,1,0,1,1,89.01131,111.7553,15,0,0.7840878,0.2059281,0.06417833,-52.39058,8.290983,1319.162,90,0
1,0,1,1,1,1,1,0,1,1,90.01675,111.7553,15,0,0.7840878,0.2059281,0.06417833,-70.14941,8.290983,1334.243,88,0
1,0,1,1,1,1,1,0,1,1,91.01058,111.7553,15,0,0.7840878,0.2059281,0.06417833,-52.70399,8.290983,1349.151,90,0
1,0,1,1,1,1,1,0,1,1,92.0161,111.7553,15,0,0.7840878,0.2059281,0.06417833,-23.17369,8.290983,1364.234,88,0
1,0,1,1,1,1,1,0,1,0,93.00995,111.7553,10,-5,0.7840878,0.2059281,0.06417833,-0.5258145,0.7385758,1378.583,90,0
1,0,1,1,1,1,1,0,1,0,94.01543,111.7553,10,0,0.7840878,0.2059281,0.06417833,-12.04257,1.605813,1388.638,88,0
1,0,1,1,1,1,1,0,1,0,95.00948,111.7553,10,0,0.7840878,0.2059281,0.06417833,-14.22607,4.476658,1398.578,90,0
1,0,1,1,1,1,1,0,1,0,96.01478,111.7553,10,0,0.7840878,0.2059281,0.06417833,-21.67788,6.413144,1408.631,90,0
1,0,1,1,1,1,1,0,1,0,97.00899,111.7553,10,0,0.7840878,0.2059281,0.06417833,-22.63499,6.503107,1418.573,90,0
1,0,1,1,1,1,1,0,1,0,98.01366,111.7553,10,0,0.7840878,0.2059281,0.06417833,-21.94734,6.507443,1428.619,90,0
1,0,1,1,1,1,1,0,1,0,99.01953,111.7553,10,0,0.7840878,0.2059281,0.06417833,-21.91528,6.507646,1438.678,90,0
1,0,1,1,1,1,1,0,1,0,100.0095,111.7553,10,0,0.7840878,0.2059281,0.06417833,-21.91379,6.50765,1448.578,90,0
1,0,1,1,1,1,1,0,1,0,101.0193,111.7553,10,0,0.7840878,0.2059281,0.06417833,-21.91374,6.50765,1458.675,90,0
1,0,1,1,1,1,1,0,1,2,102.0138,111.7553,10,0,-0.07527774,0.6116407,0.06579532,-21.91374,6.50765,1468.621,90,0
1,0,1,1,1,1,1,0,1,2,103.0192,111.7553,15,5,-0.0741401,0.6120991,0.0684466,-21.91374,6.50765,1481.995,90,0
1,2,0,0,1,4,0,0,1,2,0.01117,111.7553,10,10,-0.2427898,0.116291,-0.21047,0,12,0.1117,90,0
1,2,0,0,1,4,0,0,1,2,1.011713,111.7553,10,0,-0.3019485,0.2964537,-0.122146,0,12,10.11713,92,0
1,2,0,0,1,4,0,0,1,2,2.016086,111.7553,10,0,-0.3058016,0.2759393,-0.02298911,0,12,20.16086,90,0
1,2,0,0,1,4,0,0,1,2,3.010023,111.7553,10,0,-0.2194948,0.2783328,-0.07699173,0,12,30.10024,88,0
1,2,0,0,1,4,0,0,1,2,4.014092,111.7553,15,5,-0.1740341,0.2394625,-0.07119209,0,12,44.15554,90,0
1,2,0,0,1,4,0,0,1,2,5.009541,111.7553,15,0,-0.1054837,0.2280068,-0.07054994,0,12,59.08729,88,0
1,2,0,0,1,4,0,0,1,2,6.015486,111.7553,15,0,-0.2326806,0.2170806,-0.05192613,0,12,74.17648,90,0
1,2,0,0,1,4,0,0,1,2,7.010711,111.7553,15,0,-0.3239341,0.1760782,0.0254251,0,12,89.10486,88,0
1,2,0,0,1,4,0,0,1,2,8.01416,111.7553,15,0,-0.03422829,0.100619,-0.005362337,0,12,104.1566,90,0
1,2,0,0,1,4,0,0,1,2,9.006648,111.7553,15,0,0.09623808,0.1946083,0.0009259568,0,12,119.044,88,0
1,2,0,0,1,4,0,0,1,2,10.01408,111.7553,15,0,0.1627696,0.180136,-0.03343081,0,12,134.1554,90,0
1,2,0,0,1,4,0,0,1,2,11.00948,111.7553,15,0,0.1239256,0.1487273,-0.03949477,0,12,149.0865,88,0
